rating,price_usd,ram_gb,storage_gb,card_gb,has_5g,has_nfc,total_sim,cores,clock_speed,battery_capacity,power_charging,primary_camera_mp,total_lens,front_camera_mp,os_version,screen_size,resolution_width,resolution_height,refresh_rate,total_pixels,brand_prestige,hp_Apple,hp_Asus,hp_BLU,hp_Blackview,hp_Cola,hp_Doogee,hp_Duoqin,hp_Gionee,hp_Google,hp_Honor,hp_Huawei,hp_Infinix,hp_Itel,hp_Jio,hp_LG,hp_Lava,hp_LeEco,hp_Leitz,hp_Lenovo,hp_Letv,hp_Lyf,hp_Micromax,hp_Motorola,hp_Nokia,hp_Nothing,hp_Nubia,hp_OPPO,hp_OnePlus,hp_Oppo,hp_Oukitel,hp_POCO,hp_Poco,hp_Realme,hp_Redmi,hp_Samsung,hp_Sharp,hp_Sony,hp_TCL,hp_Tecno,hp_Vertu,hp_Vivo,hp_Xiaomi,hp_ZTE,hp_iQOO,hp_itel,os_Android,os_EMUI,os_Harmony,os_iOS,chip_Bionic,chip_Dimensity,chip_Exynos,chip_Google,chip_Helio,chip_Kirin,chip_Snapdragon,chip_Spreadtrum,chip_Tiger,chip_Unisoc
75.0,127.76666666666667,6.0,64.0,0.0,0,0,2,8,2.0,6000.0,18.0,48.0,3,8.0,10,6.53,1080.0,2340.0,60,2527200.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,66.55555555555556,1.0,16.0,0.0,0,0,2,4,1.3,4000.0,30.0,8.0,3,8.0,10,6.5,1600.0,720.0,60,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84.0,300.0,8.0,128.0,0.0,1,0,2,8,2.4,4000.0,33.0,64.0,3,44.0,10,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0,333.3222222222222,8.0,128.0,0.0,1,1,2,8,2.84,5000.0,33.0,108.0,3,20.0,10,6.67,1080.0,2400.0,144,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,311.0,8.0,256.0,0.0,0,0,2,8,2.3,4500.0,33.0,48.0,4,32.0,10,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,833.3222222222222,8.0,128.0,1024.0,1,1,2,8,2.73,4000.0,25.0,64.0,3,10.0,10,6.2,1440.0,3200.0,60,4608000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72.0,111.0,4.0,64.0,0.0,0,0,2,8,2.0,5000.0,18.0,16.0,3,16.0,9,6.53,1080.0,2340.0,60,2527200.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,222.11111111111111,8.0,128.0,0.0,0,0,2,8,2.2,4000.0,30.0,64.0,4,32.0,9,6.4,1080.0,2340.0,60,2527200.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,147.54444444444445,4.0,64.0,0.0,0,0,2,8,2.3,4000.0,20.0,64.0,4,16.0,9,6.4,1080.0,2340.0,60,2527200.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
68.0,122.22222222222223,3.0,64.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,3,8.0,9,6.35,720.0,1544.0,60,1111680.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78.0,144.43333333333334,6.0,128.0,0.0,0,0,2,8,2.8,4000.0,30.0,12.0,2,20.0,8,6.18,1080.0,2246.0,60,2425680.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61.0,81.1,3.0,32.0,0.0,0,0,2,4,2.0,5000.0,10.0,8.0,2,5.0,12,6.52,720.0,1600.0,60,1152000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,611.0,8.0,128.0,0.0,1,1,2,8,3.2,5000.0,67.0,50.0,3,20.0,13,6.73,1440.0,3200.0,120,4608000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77.0,555.4444444444445,12.0,256.0,0.0,1,1,2,8,2.3,5000.0,120.0,50.0,3,32.0,13,6.67,1080.0,2400.0,120,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,611.0,12.0,256.0,0.0,1,1,2,8,3.0,4500.0,100.0,200.0,3,50.0,12,6.78,1200.0,2652.0,120,3182400.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71.0,172.2111111111111,4.0,128.0,1024.0,0,0,2,8,2.4,6000.0,18.0,50.0,2,8.0,12,6.8,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,1887.7777777777778,6.0,512.0,0.0,1,1,2,6,2.3,4323.0,30.0,48.0,3,12.0,16,6.7,1290.0,2796.0,120,3606840.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
75.0,599.8888888888889,8.0,128.0,0.0,1,1,2,8,2.3,4830.0,67.0,50.0,2,10.0,13,6.6,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80.0,211.0,8.0,128.0,0.0,1,0,2,8,3.0,6000.0,44.0,50.0,2,16.0,12,6.58,1080.0,2408.0,120,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76.0,188.87777777777777,4.0,64.0,0.0,1,1,2,8,2.2,5000.0,33.0,50.0,3,16.0,12,6.6,2460.0,1080.0,90,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0,388.8777777777778,8.0,128.0,0.0,1,1,2,8,2.36,4200.0,67.0,50.0,3,32.0,12,6.5,1080.0,2412.0,144,2604960.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,922.1111111111111,12.0,512.0,0.0,1,1,2,8,3.0,5000.0,80.0,50.0,4,16.0,12,7.0,1440.0,3080.0,120,4435200.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,522.2111111111111,12.0,256.0,0.0,1,1,2,8,3.0,5000.0,65.0,50.0,3,32.0,12,6.7,1440.0,3216.0,120,4631040.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66.0,94.43333333333334,3.0,32.0,1024.0,0,0,2,8,2.3,5000.0,30.0,13.0,2,8.0,12,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76.0,188.87777777777777,6.0,128.0,0.0,0,0,2,8,2.4,4000.0,5.0,64.0,4,16.0,11,6.7,1080.0,2388.0,90,2579040.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,127.76666666666667,4.0,64.0,1024.0,0,0,2,8,1.6,5000.0,15.0,48.0,2,5.0,11,6.5,720.0,1560.0,60,1123200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
88.0,988.8777777777777,8.0,256.0,0.0,1,1,2,8,3.0,4500.0,45.0,50.0,3,10.0,12,6.6,1080.0,2340.0,120,2527200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
81.0,177.66666666666666,8.0,128.0,1024.0,0,0,2,8,2.4,5000.0,18.0,50.0,3,16.0,12,6.58,1080.0,2408.0,90,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,277.6666666666667,8.0,128.0,1024.0,1,0,2,8,2.5,5160.0,67.0,108.0,3,16.0,11,6.67,2400.0,1080.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,888.7777777777778,8.0,256.0,0.0,1,1,2,8,3.0,5000.0,80.0,50.0,3,32.0,12,6.7,1440.0,3216.0,120,4631040.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,138.87777777777777,3.0,64.0,1024.0,0,0,2,8,2.4,5000.0,18.0,13.0,2,8.0,12,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61.0,72.21111111111111,2.0,32.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,1,5.0,11,6.53,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,1998.888888888889,6.0,1024.0,0.0,1,1,2,6,3.22,4352.0,30.0,12.0,3,12.0,15,6.7,1284.0,2778.0,120,3566952.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
68.0,133.22222222222223,3.0,64.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,3,8.0,11,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,299.8888888888889,8.0,128.0,0.0,0,0,2,8,2.05,4050.0,44.0,64.0,3,50.0,11,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76.0,149.98888888888888,6.0,128.0,1024.0,0,0,2,8,2.0,6000.0,30.0,48.0,4,13.0,11,6.4,720.0,1600.0,90,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,844.4333333333333,12.0,256.0,0.0,1,1,2,8,3.2,4800.0,67.0,50.0,3,20.0,12,6.73,1440.0,3200.0,120,4608000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60.0,66.65555555555555,3.0,32.0,0.0,0,0,2,8,1.8,5000.0,30.0,8.0,1,5.0,11,6.52,720.0,1600.0,60,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67.0,94.43333333333334,3.0,32.0,1024.0,0,0,2,8,2.3,5000.0,15.0,13.0,3,5.0,11,6.5,720.0,1600.0,60,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
71.0,133.22222222222223,4.0,128.0,0.0,0,0,2,8,2.3,5000.0,30.0,13.0,3,16.0,10,6.51,1600.0,720.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,122.11111111111111,4.0,128.0,0.0,1,0,2,8,2.2,5000.0,18.0,48.0,4,13.0,10,6.43,1080.0,2340.0,90,2527200.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,1222.111111111111,12.0,256.0,0.0,1,1,2,8,2.84,5020.0,67.0,108.0,3,20.0,10,8.01,1860.0,2480.0,90,4612800.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,188.87777777777777,6.0,128.0,1024.0,1,1,2,8,2.2,5000.0,18.0,48.0,3,16.0,11,6.5,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70.0,135.54444444444445,4.0,64.0,0.0,0,0,2,8,2.3,5000.0,30.0,13.0,3,16.0,10,6.51,1600.0,720.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
72.0,127.66666666666667,4.0,128.0,0.0,0,0,2,8,2.3,4230.0,30.0,13.0,3,8.0,10,6.52,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74.0,127.76666666666667,4.0,64.0,0.0,0,0,2,8,2.0,6000.0,18.0,48.0,4,8.0,10,6.53,1080.0,2340.0,60,2527200.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
88.0,660.5555555555555,8.0,128.0,0.0,1,1,2,8,2.9,4800.0,25.0,64.0,3,10.0,10,6.7,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76.0,142.2111111111111,4.0,64.0,0.0,0,0,2,8,2.3,5000.0,33.0,48.0,4,16.0,10,6.67,1080.0,2400.0,60,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
88.0,922.2222222222222,8.0,128.0,1024.0,0,1,2,8,2.73,4500.0,25.0,64.0,4,10.0,10,6.7,1440.0,3200.0,120,4608000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80.0,161.0,6.0,64.0,0.0,0,0,2,8,2.3,4300.0,30.0,64.0,4,16.0,10,6.6,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,922.1111111111111,8.0,256.0,0.0,1,1,2,8,2.86,4200.0,40.0,50.0,4,32.0,10,6.58,1200.0,2640.0,90,3168000.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64.0,105.44444444444444,3.0,32.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,2,8.0,9,6.35,720.0,1544.0,60,1111680.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78.0,277.77777777777777,8.0,128.0,0.0,0,0,2,8,2.0,3700.0,30.0,48.0,3,32.0,9,6.39,1080.0,2316.0,60,2501280.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65.0,166.66666666666666,4.0,64.0,0.0,0,0,2,8,1.95,4030.0,30.0,13.0,2,20.0,8,6.22,1520.0,720.0,60,1094400.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70.0,233.22222222222223,4.0,128.0,0.0,0,0,2,8,2.0,3315.0,30.0,16.0,2,25.0,8,6.3,1080.0,2280.0,60,2462400.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78.0,388.8777777777778,6.0,128.0,0.0,0,1,2,8,2.8,3500.0,30.0,12.0,2,8.0,8,6.2,1440.0,2960.0,60,4262400.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80.0,333.3222222222222,8.0,128.0,0.0,1,0,2,8,3.0,5000.0,120.0,50.0,3,16.0,13,6.73,1080.0,2400.0,144,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67.0,133.32222222222222,4.0,128.0,0.0,1,0,2,8,2.0,6000.0,15.0,13.0,2,5.0,13,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
72.0,144.43333333333334,4.0,128.0,1024.0,0,0,2,8,2.3,5000.0,30.0,50.0,2,5.0,12,6.5,720.0,1600.0,60,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
89.0,1388.7777777777778,12.0,256.0,1024.0,1,1,2,8,3.0,5000.0,30.0,2.0,2,12.0,12,6.6,1260.0,2730.0,240,3439800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,322.2111111111111,8.0,128.0,0.0,1,0,2,8,3.1,5080.0,120.0,50.0,3,32.0,13,6.67,1080.0,2460.0,120,2656800.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77.0,144.43333333333334,8.0,128.0,0.0,0,0,2,8,2.05,5000.0,18.0,50.0,2,8.0,12,6.78,1080.0,2460.0,60,2656800.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,316.65555555555557,8.0,256.0,0.0,1,0,2,8,3.2,5000.0,80.0,64.0,3,16.0,12,6.62,1080.0,2400.0,120,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,1166.6555555555556,6.0,512.0,0.0,1,1,2,6,3.22,4325.0,30.0,12.0,2,12.0,16,6.7,1284.0,2778.0,60,3566952.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77.0,1922.2111111111112,6.0,1024.0,0.0,1,1,2,6,2.3,3200.0,30.0,48.0,3,12.0,16,6.1,1179.0,2556.0,120,3013524.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
79.0,199.88888888888889,6.0,128.0,1024.0,1,0,2,8,2.0,5100.0,18.0,64.0,2,16.0,13,6.73,1080.0,2408.0,120,2600640.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
